Pixels, Value
0, 5568
178,8, 46208
178,9, 46208
179, 46208
179,1, 46208
179,2, 46208
179,3, 46208
179,4, 46208
179,5, 46208
179,6, 46208
179,7, 46208
179,8, 46848
179,9, 46848
180, 46848
180,1, 46848
180,2, 46848
180,3, 46848
180,4, 46848
180,5, 46848
180,6, 46848
180,7, 46848
180,8, 47424
180,9, 47424
181, 47424
181,1, 47424
181,2, 47424
181,3, 47424
181,4, 47424
181,5, 47424
181,6, 47424
181,7, 47424
181,8, 46912
181,9, 46912
182, 46912
182,1, 46912
182,2, 46912
182,3, 46912
182,4, 46912
182,5, 46912
182,6, 46912
182,7, 46912
182,8, 46272
182,9, 46272
183, 46272
183,1, 46272
183,2, 46272
183,3, 46272
183,4, 46272
183,5, 46272
183,6, 46272
183,7, 46272
183,8, 46592
183,9, 46592
184, 46592
184,1, 46592
184,2, 46592
184,3, 46592
184,4, 46592
184,5, 46592
184,6, 46592
184,7, 46592
184,8, 45760
184,9, 45760
185, 45760
185,1, 45760
185,2, 45760
185,3, 45760
185,4, 45760
185,5, 45760
185,6, 45760
185,7, 45760
185,8, 46080
185,9, 46080
186, 46080
186,1, 46080
186,2, 46080
186,3, 46080
186,4, 46080
186,5, 46080
186,6, 46080
186,7, 46080
186,8, 46208
186,9, 46208
187, 46208
187,1, 46208
187,2, 46208
187,3, 46208
187,4, 46208
187,5, 46208
187,6, 46208
187,7, 46208
187,8, 45376
187,9, 45376
188, 45376
188,1, 45376
188,2, 45376
188,3, 45376
188,4, 45376
188,5, 45376
188,6, 45376
188,7, 45376
188,8, 44288
188,9, 44288
189, 44288
189,1, 44288
189,2, 44288
189,3, 44288
189,4, 44288
189,5, 44288
189,6, 44288
189,7, 44288
189,8, 34624
189,9, 34624
190, 34624
190,1, 34624
190,2, 34624
190,3, 34624
190,4, 34624
190,5, 34624
190,6, 34624
190,7, 34624
190,8, 16192
190,9, 16192
191, 16192
191,1, 16192
191,2, 16192
191,3, 16192
191,4, 16192
191,5, 16192
191,6, 16192
191,7, 16192
191,8, 16704
191,9, 16704
192, 16704
192,1, 16704
192,2, 16704
192,3, 16704
192,4, 16704
192,5, 16704
192,6, 16704
192,7, 16704
192,8, 29760
192,9, 29760
193, 29760
193,1, 29760
193,2, 29760
193,3, 29760
193,4, 29760
193,5, 29760
193,6, 29760
193,7, 29760
193,8, 31424
193,9, 31424
194, 31424
194,1, 31424
194,2, 31424
194,3, 31424
194,4, 31424
194,5, 31424
194,6, 31424
194,7, 31424
194,8, 18048
194,9, 18048
195, 18048
195,1, 18048
195,2, 18048
195,3, 18048
195,4, 18048
195,5, 18048
195,6, 18048
195,7, 18048
195,8, 14336
195,9, 14336
196, 14336
196,1, 14336
196,2, 14336
196,3, 14336
196,4, 14336
196,5, 14336
196,6, 14336
196,7, 14336
196,8, 21696
196,9, 21696
197, 21696
197,1, 21696
197,2, 21696
197,3, 21696
197,4, 21696
197,5, 21696
197,6, 21696
197,7, 21696
197,8, 36544
197,9, 36544
198, 36544
198,1, 36544
198,2, 36544
198,3, 36544
198,4, 36544
198,5, 36544
198,6, 36544
198,7, 36544
198,8, 35136
198,9, 35136
199, 35136
199,1, 35136
199,2, 35136
199,3, 35136
199,4, 35136
199,5, 35136
199,6, 35136
199,7, 35136
199,8, 19840
199,9, 19840
200, 19840
200,1, 19840
200,2, 19840
200,3, 19840
200,4, 19840
200,5, 19840
200,6, 19840
200,7, 19840
200,8, 14592
200,9, 14592
201, 14592
201,1, 14592
201,2, 14592
201,3, 14592
201,4, 14592
201,5, 14592
201,6, 14592
201,7, 14592
201,8, 16960
201,9, 16960
202, 16960
202,1, 16960
202,2, 16960
202,3, 16960
202,4, 16960
202,5, 16960
202,6, 16960
202,7, 16960
202,8, 34688
202,9, 34688
203, 34688
203,1, 34688
203,2, 34688
203,3, 34688
203,4, 34688
203,5, 34688
203,6, 34688
203,7, 34688
203,8, 43328
203,9, 43328
204, 43328
204,1, 43328
204,2, 43328
204,3, 43328
204,4, 43328
204,5, 43328
204,6, 43328
204,7, 43328
204,8, 44928
204,9, 44928
205, 44928
205,1, 44928
205,2, 44928
205,3, 44928
205,4, 44928
205,5, 44928
205,6, 44928
205,7, 44928
205,8, 45696
205,9, 45696
206, 45696
206,1, 45696
206,2, 45696
206,3, 45696
206,4, 45696
206,5, 45696
206,6, 45696
206,7, 45696
206,8, 44288
206,9, 44288
207, 44288
207,1, 44288
207,2, 44288
207,3, 44288
207,4, 44288
207,5, 44288
207,6, 44288
207,7, 44288
207,8, 46464
207,9, 46464
208, 46464
208,1, 46464
208,2, 46464
208,3, 46464
208,4, 46464
208,5, 46464
208,6, 46464
208,7, 46464
208,8, 46144
208,9, 46144
209, 46144
209,1, 46144
209,2, 46144
209,3, 46144
209,4, 46144
209,5, 46144
209,6, 46144
209,7, 46144
209,8, 45952
209,9, 45952
210, 45952
210,1, 45952
210,2, 45952
210,3, 45952
210,4, 45952
210,5, 45952
210,6, 45952
210,7, 45952
210,8, 46272
210,9, 46272
211, 46272
211,1, 46272
211,2, 46272
211,3, 46272
211,4, 46272
211,5, 46272
211,6, 46272
211,7, 46272
211,8, 45696
211,9, 45696
212, 45696
212,1, 45696
212,2, 45696
212,3, 45696
212,4, 45696
212,5, 45696
212,6, 45696
212,7, 45696
212,8, 45568
212,9, 45568
213, 45568
213,1, 45568
213,2, 45568
213,3, 45568
213,4, 45568
213,5, 45568
213,6, 45568
213,7, 45568
213,8, 45760
213,9, 45760
214, 45760
214,1, 45760
214,2, 45760
214,3, 45760
214,4, 45760
214,5, 45760
214,6, 45760
214,7, 45760
214,8, 44736
214,9, 44736
215, 44736
215,1, 44736
215,2, 44736
215,3, 44736
215,4, 44736
215,5, 44736
215,6, 44736
215,7, 44736
215,8, 45888
215,9, 45888
216, 45888
216,1, 45888
216,2, 45888
216,3, 45888
216,4, 45888
216,5, 45888
216,6, 45888
216,7, 45888
216,8, 45312
216,9, 45312
217, 45312
217,1, 45312
217,2, 45312
217,3, 45312
217,4, 45312
217,5, 45312
217,6, 45312
217,7, 45312
217,8, 46656
217,9, 46656
218, 46656
218,1, 46656
218,2, 46656
218,3, 46656
218,4, 46656
218,5, 46656
218,6, 46656
218,7, 46656
218,8, 45504
218,9, 45504
219, 45504
219,1, 45504
219,2, 45504
219,3, 45504
219,4, 45504
219,5, 45504
219,6, 45504
219,7, 45504
219,8, 46528
219,9, 46528
220, 46528
220,1, 46528
220,2, 46528
220,3, 46528
220,4, 46528
220,5, 46528
220,6, 46528
220,7, 46528
220,8, 45120
220,9, 45120
221, 45120
221,1, 45120
221,2, 45120
221,3, 45120
221,4, 45120
221,5, 45120
221,6, 45120
221,7, 45120
221,8, 46592
221,9, 46592
222, 46592
222,1, 46592
222,2, 46592
222,3, 46592
222,4, 46592
222,5, 46592
222,6, 46592
222,7, 46592
222,8, 45696
222,9, 45696
223, 45696
223,1, 45696
223,2, 45696
223,3, 45696
223,4, 45696
223,5, 45696
223,6, 45696
223,7, 45696
223,8, 44992
223,9, 44992
224, 44992
224,1, 44992
224,2, 44992
224,3, 44992
224,4, 44992
224,5, 44992
224,6, 44992
224,7, 44992
224,8, 45376
224,9, 45376
225, 45376
225,1, 45376
225,2, 45376
225,3, 45376
225,4, 45376
225,5, 45376
225,6, 45376
225,7, 45376
225,8, 46016
225,9, 46016
226, 46016
226,1, 46016
226,2, 46016
226,3, 46016
226,4, 46016
226,5, 46016
226,6, 46016
226,7, 46016
226,8, 45504
226,9, 45504
227, 45504
227,1, 45504
227,2, 45504
227,3, 45504
227,4, 45504
227,5, 45504
227,6, 45504
227,7, 45504
227,8, 45824
227,9, 45824
228, 45824
228,1, 45824
228,2, 45824
228,3, 45824
228,4, 45824
228,5, 45824
228,6, 45824
228,7, 45824
228,8, 46720
228,9, 46720
229, 46720
229,1, 46720
229,2, 46720
229,3, 46720
229,4, 46720
229,5, 46720
229,6, 46720
229,7, 46720
229,8, 45696
229,9, 45696
230, 45696
230,1, 45696
230,2, 45696
230,3, 45696
230,4, 45696
230,5, 45696
230,6, 45696
230,7, 45696
230,8, 46272
230,9, 46272
231, 46272
231,1, 46272
231,2, 46272
231,3, 46272
231,4, 46272
231,5, 46272
231,6, 46272
231,7, 46272
231,8, 46144
231,9, 46144
232, 46144
232,1, 46144
232,2, 46144
232,3, 46144
232,4, 46144
232,5, 46144
232,6, 46144
232,7, 46144
232,8, 45760
232,9, 45760
233, 45760
233,1, 45760
233,2, 45760
233,3, 45760
233,4, 45760
233,5, 45760
233,6, 45760
233,7, 45760
233,8, 43200
233,9, 43200
234, 43200
234,1, 43200
234,2, 43200
234,3, 43200
234,4, 43200
234,5, 43200
234,6, 43200
234,7, 43200
234,8, 35904
234,9, 35904
235, 35904
235,1, 35904
235,2, 35904
235,3, 35904
235,4, 35904
235,5, 35904
235,6, 35904
235,7, 35904
235,8, 18048
235,9, 18048
236, 18048
236,1, 18048
236,2, 18048
236,3, 18048
236,4, 18048
236,5, 18048
236,6, 18048
236,7, 18048
236,8, 16768
236,9, 16768
237, 16768
237,1, 16768
237,2, 16768
237,3, 16768
237,4, 16768
237,5, 16768
237,6, 16768
237,7, 16768
237,8, 26688
237,9, 26688
238, 26688
238,1, 26688
238,2, 26688
238,3, 26688
238,4, 26688
238,5, 26688
238,6, 26688
238,7, 26688
238,8, 24640
238,9, 24640
239, 24640
239,1, 24640
239,2, 24640
239,3, 24640
239,4, 24640
239,5, 24640
239,6, 24640
239,7, 24640
239,8, 17280
239,9, 17280
240, 17280
240,1, 17280
240,2, 17280
240,3, 17280
240,4, 17280
240,5, 17280
240,6, 17280
240,7, 17280
240,8, 26624
240,9, 26624
241, 26624
241,1, 26624
241,2, 26624
241,3, 26624
241,4, 26624
241,5, 26624
241,6, 26624
241,7, 26624
241,8, 26496
241,9, 26496
242, 26496
242,1, 26496
242,2, 26496
242,3, 26496
242,4, 26496
242,5, 26496
242,6, 26496
242,7, 26496
242,8, 14976
242,9, 14976
243, 14976
243,1, 14976
243,2, 14976
243,3, 14976
243,4, 14976
243,5, 14976
243,6, 14976
243,7, 14976
243,8, 22976
243,9, 22976
244, 22976
244,1, 22976
244,2, 22976
244,3, 22976
244,4, 22976
244,5, 22976
244,6, 22976
244,7, 22976
244,8, 39168
244,9, 39168
245, 39168
245,1, 39168
245,2, 39168
245,3, 39168
245,4, 39168
245,5, 39168
245,6, 39168
245,7, 39168
245,8, 43904
245,9, 43904
246, 43904
246,1, 43904
246,2, 43904
246,3, 43904
246,4, 43904
246,5, 43904
246,6, 43904
246,7, 43904
246,8, 44992
246,9, 44992
247, 44992
247,1, 44992
247,2, 44992
247,3, 44992
247,4, 44992
247,5, 44992
247,6, 44992
247,7, 44992
247,8, 45248
247,9, 45248
248, 45248
248,1, 45248
248,2, 45248
248,3, 45248
248,4, 45248
248,5, 45248
248,6, 45248
248,7, 45248
248,8, 46272
248,9, 46272
249, 46272
249,1, 46272
249,2, 46272
249,3, 46272
249,4, 46272
249,5, 46272
249,6, 46272
249,7, 46272
249,8, 46592
249,9, 46592
250, 46592
250,1, 46592
250,2, 46592
250,3, 46592
250,4, 46592
250,5, 46592
250,6, 46592
250,7, 46592
250,8, 46912
250,9, 46912
251, 46912
251,1, 46912
251,2, 46912
251,3, 46912
251,4, 46912
251,5, 46912
251,6, 46912
251,7, 46912
251,8, 47104
251,9, 47104
252, 47104
252,1, 47104
252,2, 47104
252,3, 47104
252,4, 47104
252,5, 47104
252,6, 47104
252,7, 47104
252,8, 47232
252,9, 47232
253, 47232
253,1, 47232
253,2, 47232
253,3, 47232
253,4, 47232
253,5, 47232
253,6, 47232
253,7, 47232
253,8, 46784
253,9, 46784
254, 46784
254,1, 46784
254,2, 46784
254,3, 46784
254,4, 46784
254,5, 46784
254,6, 46784
254,7, 46784
254,8, 47616
254,9, 47616
255, 47616
255,1, 47616
255,2, 47616
255,3, 47616
255,4, 47616
255,5, 47616
255,6, 47616
255,7, 47616
255,8, 46720
255,9, 46720
256, 46720
256,1, 46720
256,2, 46720
256,3, 46720
256,4, 46720
256,5, 46720
256,6, 46720
256,7, 46720
256,8, 47104
256,9, 47104
257, 47104
257,1, 47104
257,2, 47104
257,3, 47104
257,4, 47104
257,5, 47104
257,6, 47104
257,7, 47104
257,8, 46336
257,9, 46336
258, 46336
258,1, 46336
258,2, 46336
258,3, 46336
258,4, 46336
258,5, 46336
258,6, 46336
258,7, 46336
258,8, 45952
258,9, 45952
259, 45952
259,1, 45952
259,2, 45952
259,3, 45952
259,4, 45952
259,5, 45952
259,6, 45952
259,7, 45952
259,8, 46144
259,9, 46144
260, 46144
260,1, 46144
260,2, 46144
260,3, 46144
260,4, 46144
260,5, 46144
260,6, 46144
260,7, 46144
260,8, 46720
260,9, 46720
261, 46720
261,1, 46720
261,2, 46720
261,3, 46720
261,4, 46720
261,5, 46720
261,6, 46720
261,7, 46720
261,8, 46272
261,9, 46272
262, 46272
262,1, 46272
262,2, 46272
262,3, 46272
262,4, 46272
262,5, 46272
262,6, 46272
262,7, 46272
262,8, 46528
262,9, 46528
263, 46528
263,1, 46528
263,2, 46528
263,3, 46528
263,4, 46528
263,5, 46528
263,6, 46528
263,7, 46528
263,8, 46656
263,9, 46656
264, 46656
264,1, 46656
264,2, 46656
264,3, 46656
264,4, 46656
264,5, 46656
264,6, 46656
264,7, 46656
264,8, 45952
264,9, 45952
265, 45952
265,1, 45952
265,2, 45952
265,3, 45952
265,4, 45952
265,5, 45952
265,6, 45952
265,7, 45952
265,8, 47680
265,9, 47680
266, 47680
266,1, 47680
266,2, 47680
266,3, 47680
266,4, 47680
266,5, 47680
266,6, 47680
266,7, 47680
266,8, 46912
266,9, 46912
267, 46912
267,1, 46912
267,2, 46912
267,3, 46912
267,4, 46912
267,5, 46912
267,6, 46912
267,7, 46912
267,8, 46400
267,9, 46400
268, 46400
268,1, 46400
268,2, 46400
268,3, 46400
268,4, 46400
268,5, 46400
268,6, 46400
268,7, 46400
268,8, 47488
268,9, 47488
269, 47488
269,1, 47488
269,2, 47488
269,3, 47488
269,4, 47488
269,5, 47488
269,6, 47488
269,7, 47488
269,8, 46144
269,9, 46144
270, 46144
270,1, 46144
270,2, 46144
270,3, 46144
270,4, 46144
270,5, 46144
270,6, 46144
270,7, 46144
270,8, 47040
270,9, 47040
271, 47040
271,1, 47040
271,2, 47040
271,3, 47040
271,4, 47040
271,5, 47040
271,6, 47040
271,7, 47040
271,8, 45760
271,9, 45760
272, 45760
272,1, 45760
272,2, 45760
272,3, 45760
272,4, 45760
272,5, 45760
272,6, 45760
272,7, 45760
272,8, 46528
272,9, 46528
273, 46528
273,1, 46528
273,2, 46528
273,3, 46528
273,4, 46528
273,5, 46528
273,6, 46528
273,7, 46528
273,8, 45952
273,9, 45952
274, 45952
274,1, 45952
274,2, 45952
274,3, 45952
274,4, 45952
274,5, 45952
274,6, 45952
274,7, 45952
274,8, 46208
274,9, 46208
275, 46208
275,1, 46208
275,2, 46208
275,3, 46208
275,4, 46208
275,5, 46208
275,6, 46208
275,7, 46208
275,8, 45632
275,9, 45632
276, 45632
276,1, 45632
276,2, 45632
276,3, 45632
276,4, 45632
276,5, 45632
276,6, 45632
276,7, 45632
276,8, 37760
276,9, 37760
277, 37760
277,1, 37760
277,2, 37760
277,3, 37760
277,4, 37760
277,5, 37760
277,6, 37760
277,7, 37760
277,8, 23488
277,9, 23488
278, 23488
278,1, 23488
278,2, 23488
278,3, 23488
278,4, 23488
278,5, 23488
278,6, 23488
278,7, 23488
278,8, 23936
278,9, 23936
279, 23936
279,1, 23936
279,2, 23936
279,3, 23936
279,4, 23936
279,5, 23936
279,6, 23936
279,7, 23936
279,8, 17536
279,9, 17536
280, 17536
280,1, 17536
280,2, 17536
280,3, 17536
280,4, 17536
280,5, 17536
280,6, 17536
280,7, 17536
280,8, 19456
280,9, 19456
281, 19456
281,1, 19456
281,2, 19456
281,3, 19456
281,4, 19456
281,5, 19456
281,6, 19456
281,7, 19456
281,8, 22912
281,9, 22912
282, 22912
282,1, 22912
282,2, 22912
282,3, 22912
282,4, 22912
282,5, 22912
282,6, 22912
282,7, 22912
282,8, 39232
282,9, 39232
283, 39232
283,1, 39232
283,2, 39232
283,3, 39232
283,4, 39232
283,5, 39232
283,6, 39232
283,7, 39232
283,8, 45376
283,9, 45376
284, 45376
284,1, 45376
284,2, 45376
284,3, 45376
284,4, 45376
284,5, 45376
284,6, 45376
284,7, 45376
284,8, 47552
284,9, 47552
285, 47552
285,1, 47552
285,2, 47552
285,3, 47552
285,4, 47552
285,5, 47552
285,6, 47552
285,7, 47552
285,8, 46528
285,9, 46528
286, 46528
286,1, 46528
286,2, 46528
286,3, 46528
286,4, 46528
286,5, 46528
286,6, 46528
286,7, 46528
286,8, 47040
286,9, 47040
287, 47040
287,1, 47040
287,2, 47040
287,3, 47040
287,4, 47040
287,5, 47040
287,6, 47040
287,7, 47040
287,8, 47296
287,9, 47296
288, 47296
288,1, 47296
288,2, 47296
288,3, 47296
288,4, 47296
288,5, 47296
288,6, 47296
288,7, 47296
288,8, 45888
288,9, 45888
289, 45888
289,1, 45888
289,2, 45888
289,3, 45888
289,4, 45888
289,5, 45888
289,6, 45888
289,7, 45888
289,8, 47040
289,9, 47040
290, 47040
290,1, 47040
290,2, 47040
290,3, 47040
290,4, 47040
290,5, 47040
290,6, 47040
290,7, 47040
290,8, 46592
290,9, 46592
291, 46592
291,1, 46592
291,2, 46592
291,3, 46592
291,4, 46592
291,5, 46592
291,6, 46592
291,7, 46592
291,8, 47168
291,9, 47168
292, 47168
292,1, 47168
292,2, 47168
292,3, 47168
292,4, 47168
292,5, 47168
292,6, 47168
292,7, 47168
292,8, 47232
292,9, 47232
293, 47232
293,1, 47232
293,2, 47232
293,3, 47232
293,4, 47232
293,5, 47232
293,6, 47232
293,7, 47232
293,8, 46528
293,9, 46528
294, 46528
294,1, 46528
294,2, 46528
294,3, 46528
294,4, 46528
294,5, 46528
294,6, 46528
294,7, 46528
294,8, 47744
294,9, 47744
295, 47744
295,1, 47744
295,2, 47744
295,3, 47744
